date,time,open,high,low,close,volume
2020.02.07,0:00,1.29271,1.29589,1.28809,1.2882,60391
2020.02.09,0:03,1.28864,1.28924,1.2883,1.28876,663
2020.02.10,0:00,1.28873,1.29459,1.28717,1.29125,61869
2020.02.11,0:00,1.29125,1.29677,1.28943,1.29538,60716
2020.02.12,0:00,1.29538,1.29911,1.29515,1.29556,57595
2020.02.13,0:00,1.29561,1.30692,1.29441,1.30407,68887
2020.02.14,0:00,1.30406,1.30631,1.3001,1.30471,54460
2020.02.16,0:03,1.30324,1.30434,1.30321,1.30417,2270
2020.02.17,0:00,1.30416,1.30536,1.29975,1.30033,47671
2020.02.18,0:00,1.30033,1.30486,1.29705,1.29983,62613
2020.02.19,0:00,1.29983,1.3023,1.29075,1.2919,57683
2020.02.20,0:00,1.29191,1.29281,1.28489,1.28781,61195
2020.02.21,0:00,1.28784,1.29805,1.28773,1.29566,65584
2020.02.23,0:03,1.29426,1.29523,1.29418,1.2946,423
2020.02.24,0:00,1.2946,1.29547,1.28865,1.29208,68211
2020.02.25,0:00,1.29207,1.30178,1.29142,1.29988,79758
2020.02.26,0:00,1.29989,1.30078,1.28943,1.29016,73732
2020.02.27,0:00,1.29016,1.2946,1.28601,1.28894,86699
2020.02.28,0:00,1.28892,1.29196,1.27255,1.28212,100233
2020.03.01,0:03,1.27918,1.28218,1.27712,1.27982,868
2020.03.02,0:00,1.27984,1.28506,1.27379,1.2745,85141
2020.03.03,0:00,1.2745,1.28439,1.27445,1.28075,84569
2020.03.04,0:00,1.2807,1.28723,1.27697,1.28609,59571
2020.03.05,0:00,1.28611,1.29681,1.28604,1.29489,58027
2020.03.06,0:00,1.29489,1.30519,1.29488,1.30445,82045
2020.03.08,0:03,1.30754,1.31051,1.30753,1.3089,2613
2020.03.09,0:00,1.30885,1.31997,1.30342,1.30947,187530
2020.03.10,0:00,1.30947,1.30968,1.2858,1.29037,172689
2020.03.11,0:00,1.29036,1.29761,1.28024,1.28133,115827
2020.03.12,0:00,1.28133,1.28487,1.24902,1.25727,131251
2020.03.13,0:00,1.25728,1.2624,1.22658,1.22903,147115
2020.03.15,0:03,1.24107,1.242,1.2313,1.24014,9907
2020.03.16,0:00,1.24018,1.24191,1.22018,1.22658,162689
2020.03.17,0:00,1.22659,1.22724,1.20018,1.20748,179303
2020.03.18,0:00,1.20748,1.21296,1.14515,1.16391,174817
2020.03.19,0:00,1.16392,1.17927,1.14098,1.14339,191497
2020.03.20,0:00,1.14356,1.19333,1.14337,1.1599,161704
2020.03.22,0:03,1.16745,1.16751,1.15424,1.15447,3626
2020.03.23,0:00,1.15447,1.17135,1.14463,1.15545,171135
2020.03.24,0:00,1.15575,1.17989,1.15387,1.17865,166117
2020.03.25,0:00,1.17864,1.1973,1.16384,1.1816,147026
2020.03.26,0:00,1.1815,1.22289,1.17761,1.21554,149472
2020.03.27,0:00,1.21554,1.24852,1.21437,1.24744,148946
2020.03.29,0:03,1.24174,1.24373,1.24089,1.24359,267
2020.03.30,0:00,1.24359,1.24668,1.23169,1.2379,111242
2020.03.31,0:00,1.23785,1.24726,1.22436,1.24236,123681
2020.04.01,0:00,1.24176,1.24382,1.23299,1.23869,94041
2020.04.02,0:00,1.23869,1.2475,1.23496,1.23947,94726
2020.04.03,0:00,1.23923,1.24017,1.22049,1.22692,85147
2020.04.05,0:03,1.22204,1.22407,1.2215,1.22268,436
2020.04.06,0:00,1.22268,1.23264,1.22095,1.22295,80771
2020.04.07,0:00,1.22298,1.23839,1.21645,1.2333,84658
2020.04.08,0:00,1.23341,1.24196,1.22877,1.23934,63030
2020.04.09,0:00,1.2393,1.24832,1.236,1.24443,76764
2020.04.10,0:00,1.24443,1.24865,1.24325,1.24341,20504
2020.04.12,0:03,1.24536,1.2465,1.24495,1.24608,337
2020.04.13,0:00,1.24608,1.25365,1.2449,1.25082,62071
2020.04.14,0:00,1.25082,1.26471,1.2503,1.26227,110426
2020.04.15,0:00,1.26227,1.26303,1.24362,1.25257,105277
2020.04.16,0:00,1.25257,1.2527,1.24078,1.24809,109810
2020.04.17,0:00,1.24809,1.25223,1.24064,1.25058,101644
2020.04.19,0:03,1.24916,1.24998,1.24857,1.24991,475
2020.04.20,0:00,1.24991,1.24991,1.2416,1.24402,86418
2020.04.21,0:00,1.24399,1.24441,1.2247,1.22967,122842
2020.04.22,0:00,1.2294,1.23856,1.22741,1.23237,92975
2020.04.23,0:00,1.23291,1.24147,1.23074,1.23455,113278
2020.04.24,0:00,1.23449,1.23769,1.22977,1.23659,88409
2020.04.26,0:03,1.23614,1.23678,1.23595,1.23653,297
2020.04.27,0:00,1.23658,1.24543,1.23594,1.2425,83456
2020.04.28,0:00,1.2426,1.25178,1.24034,1.24222,63570
2020.04.29,0:00,1.24222,1.24849,1.23886,1.24699,66235
2020.04.30,0:00,1.24699,1.26426,1.24289,1.25942,78371
2020.05.01,0:00,1.25943,1.25998,1.24827,1.24926,53175
2020.05.03,0:03,1.24823,1.24865,1.24796,1.2482,303
2020.05.04,0:00,1.2482,1.24835,1.2405,1.24393,52919
2020.05.05,0:00,1.24393,1.24834,1.24202,1.24412,56692
2020.05.06,0:00,1.24417,1.24499,1.23345,1.23415,52635
2020.05.07,0:00,1.23416,1.24181,1.22658,1.23508,64534
2020.05.08,0:00,1.23506,1.24669,1.23494,1.24076,46593
2020.05.10,0:03,1.23952,1.24088,1.23854,1.2399,298
2020.05.11,0:00,1.23928,1.24372,1.22828,1.23345,56775
2020.05.12,0:00,1.23345,1.23771,1.22548,1.22674,58446
2020.05.13,0:00,1.22675,1.23396,1.22099,1.22338,68040
2020.05.14,0:00,1.22338,1.22414,1.21654,1.22297,63438
2020.05.15,0:00,1.22296,1.22389,1.21009,1.2102,63225
2020.05.17,0:03,1.20852,1.20901,1.20739,1.20794,558
2020.05.18,0:00,1.2082,1.22274,1.20792,1.21964,60952
2020.05.19,0:00,1.21964,1.22961,1.21837,1.22442,57393
2020.05.20,0:00,1.22442,1.22874,1.22211,1.22369,52715
2020.05.21,0:00,1.22369,1.22493,1.21852,1.22224,52617
2020.05.22,0:00,1.22224,1.22335,1.21613,1.21667,51164
2020.05.24,0:03,1.21716,1.21788,1.21628,1.21704,415
2020.05.25,0:00,1.21704,1.22033,1.21637,1.21851,36036
2020.05.26,0:00,1.21853,1.23628,1.21828,1.23323,59771
2020.05.27,0:00,1.23335,1.2354,1.2204,1.22599,78410
2020.05.28,0:00,1.22599,1.23442,1.22335,1.23212,69917
2020.05.29,0:00,1.23212,1.23938,1.229,1.23509,90542
2020.05.31,0:03,1.23231,1.23487,1.23231,1.23404,663
2020.06.01,0:00,1.23387,1.25063,1.23267,1.24917,67897
2020.06.02,0:00,1.24917,1.25755,1.24782,1.25482,75073
2020.06.03,0:00,1.25482,1.26152,1.25434,1.25733,80623
2020.06.04,0:00,1.25733,1.26331,1.25005,1.25895,79514
2020.06.05,0:00,1.25895,1.27309,1.25827,1.26678,78837
2020.06.07,0:03,1.2669,1.26904,1.26675,1.2687,623
2020.06.08,0:00,1.26824,1.27354,1.26278,1.27216,59834
2020.06.09,0:00,1.27216,1.27552,1.26175,1.27262,72313
2020.06.10,0:00,1.27262,1.28129,1.27058,1.27461,89165
2020.06.11,0:00,1.27461,1.2754,1.25861,1.25987,106938
2020.06.12,0:00,1.2599,1.26531,1.24735,1.25482,106684
2020.06.14,0:03,1.25094,1.25205,1.25091,1.25123,366
2020.06.15,0:00,1.25123,1.26218,1.2454,1.26134,97732
2020.06.16,0:00,1.26134,1.26872,1.25521,1.25649,97884
2020.06.17,0:00,1.25635,1.25882,1.25108,1.25518,80034
2020.06.18,0:00,1.25516,1.25667,1.24012,1.24189,77132
2020.06.19,0:00,1.24197,1.24557,1.23437,1.23486,66065
2020.06.21,0:03,1.2341,1.23575,1.2341,1.23558,483
2020.06.22,0:00,1.23555,1.24767,1.2335,1.24684,57577
2020.06.23,0:00,1.24684,1.25316,1.24317,1.2513,75009
2020.06.24,0:00,1.25115,1.25425,1.24113,1.24219,68625
2020.06.25,0:00,1.24224,1.24642,1.23885,1.24197,52297
2020.06.26,0:00,1.24196,1.24365,1.2314,1.23363,45131
2020.06.28,0:03,1.23231,1.23491,1.23231,1.23383,759
2020.06.29,0:00,1.23382,1.23892,1.22509,1.22994,43241
2020.06.30,0:00,1.22994,1.24012,1.22573,1.23968,45655
2020.07.01,0:00,1.23968,1.24901,1.23589,1.2477,45708
2020.07.02,0:00,1.2477,1.25296,1.24559,1.24666,42531
2020.07.03,0:00,1.24666,1.24862,1.24373,1.24816,36507
2020.07.05,0:03,1.24604,1.24785,1.246,1.24725,510
2020.07.06,0:00,1.24736,1.25197,1.24691,1.249,41422
2020.07.07,0:00,1.24899,1.25918,1.24625,1.2548,46978
2020.07.08,0:00,1.25478,1.26227,1.25081,1.26116,48211
2020.07.09,0:00,1.26118,1.26693,1.25999,1.26036,50333
2020.07.10,0:00,1.26036,1.26638,1.25663,1.262,41813
2020.07.12,0:03,1.26159,1.2636,1.26145,1.26267,550
2020.07.13,0:00,1.26268,1.26658,1.255,1.25547,44894
2020.07.14,0:00,1.25547,1.25632,1.24797,1.25547,52819
2020.07.15,0:00,1.2555,1.26492,1.2555,1.25881,44818
2020.07.16,0:00,1.2588,1.26241,1.25194,1.25513,42945
2020.07.17,0:00,1.25516,1.25742,1.25114,1.25671,37934
2020.07.19,0:03,1.25444,1.2567,1.25426,1.25621,538
2020.07.20,0:00,1.25625,1.26651,1.25178,1.26579,43258
2020.07.21,0:00,1.26577,1.27675,1.265,1.272,51328
2020.07.22,0:00,1.272,1.27431,1.26438,1.2729,53454
2020.07.23,0:00,1.2729,1.27597,1.2673,1.27339,47810
2020.07.24,0:00,1.27339,1.28029,1.27169,1.27953,43368
2020.07.26,0:03,1.27903,1.27948,1.27773,1.27891,357
2020.07.27,0:00,1.27893,1.29027,1.27841,1.28832,52067
2020.07.28,0:00,1.28831,1.29521,1.28378,1.29297,46605
2020.07.29,0:00,1.29297,1.3013,1.29117,1.29973,48919
2020.07.30,0:00,1.2997,1.31024,1.29443,1.3089,55328
2020.07.31,0:00,1.3089,1.31699,1.307,1.30822,63658
2020.08.02,0:03,1.30751,1.30809,1.30685,1.30779,332
2020.08.03,0:00,1.30779,1.31121,1.30044,1.30711,49980
2020.08.04,0:00,1.30711,1.31078,1.29808,1.30635,45515
2020.08.05,0:00,1.30627,1.31612,1.30569,1.31137,45883
2020.08.06,0:00,1.31135,1.31853,1.31131,1.31402,58701
2020.08.07,0:00,1.31402,1.31472,1.3009,1.30538,51161
2020.08.09,0:03,1.3059,1.30639,1.30468,1.30558,425
2020.08.10,0:00,1.30547,1.31029,1.30185,1.30705,37677
2020.08.11,0:00,1.30703,1.31317,1.30413,1.30493,48241
2020.08.12,0:00,1.30511,1.30671,1.30047,1.30313,49953
2020.08.13,0:00,1.30313,1.31246,1.30289,1.30644,43248
2020.08.14,0:00,1.3065,1.31423,1.30479,1.30903,40673
2020.08.16,0:03,1.30831,1.31045,1.30831,1.30986,484
2020.08.17,0:00,1.30991,1.31213,1.30737,1.31042,37687
2020.08.18,0:00,1.31037,1.32492,1.31008,1.32381,44801
2020.08.19,0:00,1.32383,1.32667,1.30889,1.31087,52460
2020.08.20,0:00,1.31081,1.32242,1.30643,1.32142,58266
2020.08.21,0:00,1.32142,1.32552,1.30588,1.30895,56106
2020.08.23,0:03,1.3082,1.30929,1.30816,1.30874,336
2020.08.24,0:00,1.30869,1.31484,1.30535,1.30629,41347
2020.08.25,0:00,1.30623,1.31703,1.30582,1.31464,49589
2020.08.26,0:00,1.3146,1.32186,1.31168,1.32058,43442
2020.08.27,0:00,1.32058,1.32839,1.31607,1.32014,62685
2020.08.28,0:00,1.32016,1.33563,1.31859,1.33512,55517
2020.08.30,0:03,1.33448,1.33547,1.33384,1.33488,384
2020.08.31,0:00,1.33488,1.33952,1.33014,1.33648,47314
2020.09.01,0:00,1.33652,1.3482,1.33559,1.33766,59585
2020.09.02,0:00,1.33766,1.34021,1.3283,1.33508,52862
2020.09.03,0:00,1.33508,1.3359,1.32419,1.3275,56012
2020.09.04,0:00,1.3275,1.33189,1.31755,1.32763,57039
2020.09.06,0:03,1.3257,1.32674,1.32496,1.32528,403
2020.09.07,0:00,1.32528,1.32588,1.31402,1.31622,38615
2020.09.08,0:00,1.31622,1.31683,1.2974,1.2976,53580
2020.09.09,0:00,1.2974,1.30226,1.28846,1.29961,51510
2020.09.10,0:00,1.29961,1.30349,1.27725,1.28001,61840
2020.09.11,0:00,1.28001,1.2865,1.2762,1.27966,50865
2020.09.13,0:03,1.27805,1.28031,1.27744,1.27915,332
2020.09.14,0:00,1.27915,1.29189,1.27889,1.28459,40387
2020.09.15,0:00,1.28459,1.29257,1.28146,1.28874,38167
2020.09.16,0:00,1.28866,1.30074,1.28747,1.29649,53237
2020.09.17,0:00,1.2965,1.2999,1.28643,1.29719,73893
2020.09.18,0:00,1.29719,1.29996,1.2914,1.29221,47871
2020.09.20,0:03,1.29275,1.29361,1.29192,1.29301,725
2020.09.21,0:00,1.29303,1.2966,1.2775,1.28115,55562
2020.09.22,0:00,1.28118,1.28666,1.27107,1.27355,55550
2020.09.23,0:00,1.27355,1.27767,1.26748,1.27227,57059
2020.09.24,0:00,1.27227,1.27805,1.26902,1.27471,64697
2020.09.25,0:00,1.27473,1.28051,1.2687,1.27419,48785
2020.09.27,0:03,1.27622,1.2769,1.27525,1.27594,539
2020.09.28,0:00,1.27597,1.29296,1.27508,1.28363,47015
2020.09.29,0:00,1.28363,1.29024,1.28223,1.28567,51033
2020.09.30,0:00,1.28567,1.29419,1.28051,1.2916,65640
2020.10.01,0:00,1.2916,1.29784,1.28185,1.28836,64855
2020.10.02,0:00,1.28836,1.29539,1.2836,1.29366,68330
2020.10.04,0:03,1.29255,1.29353,1.29147,1.29186,485
2020.10.05,0:00,1.29189,1.29905,1.28992,1.29752,43212
2020.10.06,0:00,1.29751,1.30067,1.28664,1.28766,54190
2020.10.07,0:00,1.28766,1.29293,1.28442,1.2912,51058
2020.10.08,0:00,1.2912,1.29699,1.28906,1.29306,43258
2020.10.09,0:00,1.29315,1.30487,1.29203,1.30487,40208
2020.10.11,0:03,1.30245,1.30287,1.30238,1.30278,482
2020.10.12,0:00,1.3032,1.30823,1.30051,1.30616,36206
2020.10.13,0:00,1.30616,1.3068,1.29216,1.29344,46226
2020.10.14,0:00,1.29344,1.30643,1.28625,1.30096,47883
2020.10.15,0:00,1.30096,1.30295,1.289,1.29043,53408
2020.10.16,0:00,1.29042,1.29621,1.28562,1.29073,46918
2020.10.18,0:03,1.2895,1.29122,1.28929,1.29066,483
2020.10.19,0:00,1.29036,1.30241,1.2899,1.29403,45324
2020.10.20,0:00,1.29403,1.29793,1.29105,1.29428,42210
2020.10.21,0:00,1.29428,1.31764,1.29428,1.31438,51590
2020.10.22,0:00,1.31436,1.31513,1.307,1.30814,46122
2020.10.23,0:00,1.30814,1.31218,1.30187,1.30437,41333
2020.10.25,0:03,1.30528,1.3057,1.30398,1.30418,2023
2020.10.26,0:00,1.30421,1.30748,1.29925,1.30156,45978
2020.10.27,0:00,1.30157,1.30794,1.30003,1.30265,41063
2020.10.28,0:00,1.30273,1.30635,1.2916,1.29863,57327
2020.10.29,0:00,1.29863,1.30256,1.28804,1.29273,58724
2020.10.30,0:00,1.29273,1.29877,1.28987,1.29502,57545
2020.11.01,0:03,1.29216,1.29368,1.29178,1.29313,627
2020.11.02,0:00,1.29309,1.29424,1.28535,1.29143,44864
2020.11.03,0:00,1.29143,1.30784,1.29117,1.30698,37163
2020.11.04,0:00,1.30699,1.31398,1.29137,1.29387,80865
2020.11.05,0:00,1.29385,1.31562,1.29337,1.31405,147361
2020.11.06,0:00,1.31398,1.31771,1.30923,1.31475,156231
2020.11.08,0:03,1.31547,1.31664,1.3149,1.31624,4278
2020.11.09,0:00,1.3162,1.32083,1.31182,1.31582,171867
2020.11.10,0:00,1.31579,1.32783,1.31544,1.32685,160680
2020.11.11,0:00,1.32686,1.33138,1.31909,1.32208,115562
2020.11.12,0:00,1.3221,1.32283,1.3106,1.31157,105133
2020.11.13,0:00,1.31157,1.31996,1.31089,1.31982,86971
2020.11.15,0:03,1.31602,1.3191,1.31594,1.3188,376
2020.11.16,0:00,1.3188,1.32426,1.31654,1.31902,98856
2020.11.17,0:00,1.31901,1.32727,1.31901,1.3262,99577
2020.11.18,0:00,1.3262,1.33121,1.32433,1.32664,86101
2020.11.19,0:00,1.32654,1.3279,1.31956,1.325,97149
2020.11.20,0:00,1.32504,1.32969,1.32465,1.32896,86370
2020.11.22,0:03,1.32873,1.32978,1.3279,1.32956,873
2020.11.23,0:00,1.32959,1.33978,1.32636,1.33212,95473
2020.11.24,0:00,1.33212,1.33803,1.32925,1.33548,104757
2020.11.25,0:00,1.33556,1.33934,1.33038,1.33814,96758
2020.11.26,0:00,1.33813,1.33977,1.33217,1.33542,59518
2020.11.27,0:00,1.33541,1.33817,1.32877,1.33083,75017
2020.11.29,0:03,1.33266,1.33301,1.33054,1.3325,484
2020.11.30,0:00,1.3325,1.33845,1.33052,1.33253,94551
2020.12.01,0:00,1.33257,1.34426,1.33155,1.34237,92890
2020.12.02,0:00,1.34236,1.34409,1.32873,1.33718,94653
2020.12.03,0:00,1.3372,1.35001,1.33534,1.34503,79065
2020.12.04,0:00,1.34503,1.35397,1.34109,1.34344,92836
2020.12.06,0:03,1.34093,1.34208,1.3407,1.34158,2414
2020.12.07,0:00,1.3416,1.34377,1.32243,1.33696,95235
2020.12.08,0:00,1.33695,1.33933,1.32894,1.3357,95985
2020.12.09,0:00,1.33579,1.34777,1.33162,1.33593,82941
2020.12.10,0:00,1.33593,1.33893,1.32454,1.32991,101089
2020.12.11,0:00,1.33001,1.33244,1.31338,1.32296,91959
2020.12.13,0:03,1.33427,1.33485,1.3318,1.33266,5232
2020.12.14,0:00,1.33253,1.3445,1.32899,1.33263,89756
2020.12.15,0:00,1.33262,1.34699,1.32801,1.34493,99397
2020.12.16,0:00,1.34502,1.35538,1.34342,1.34999,93937
2020.12.17,0:00,1.34999,1.36245,1.34951,1.35852,85914
2020.12.18,0:00,1.35841,1.35851,1.34712,1.34976,78717
2020.12.20,0:03,1.33952,1.34397,1.33921,1.3428,633
2020.12.21,0:00,1.3428,1.34987,1.31877,1.34485,118304
2020.12.22,0:00,1.34481,1.34692,1.33039,1.33596,102172
2020.12.23,0:00,1.33609,1.35703,1.33604,1.3499,105044
2020.12.24,0:00,1.35016,1.36193,1.34959,1.35336,68346
2020.12.27,0:03,1.35441,1.3552,1.35419,1.35466,328
2020.12.28,0:00,1.35499,1.35762,1.34293,1.34481,75918
2020.12.29,0:00,1.34482,1.35225,1.34455,1.34985,86061
2020.12.30,0:00,1.34994,1.36253,1.34933,1.36132,86290
2020.12.31,0:00,1.36149,1.36863,1.3604,1.36615,82150
